================================================================================
Search Response Debug v3.2.0
Session start: 2026-01-13 17:58:47
================================================================================

[2026-01-13 17:58:47] [INFO] [Thread-512752423064] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-512752423064] 🚀 Search Response Debug v3.2.0 initializing...
[2026-01-13 17:58:47] [INFO] [Thread-512752423064] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] 🚀 Search Response Debug v3.2.0 loading...
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] 🔧 Installing comprehensive search hooks...
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [DETAILED] [Thread-493729596352] 🔍 MessagesController method: lambda$searchMessagesInChat$126
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateTextureViewPosition
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:57] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessagesDrawable
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetinvalidateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fputinvalidateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateTextureViewPosition
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetfragmentContextView
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetfragmentContextView
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fputshowSearchAsIcon
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetshowSearchAsIcon
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetshowSearchAsIcon
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetthreadMessageId
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetpinnedMessageObjects
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$mshowBotMessageHint
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: showBotMessageHint
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: invalidateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetthreadMessageId
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetpinnedMessageObjects
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$mshowBotMessageHint
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: showBotMessageHint
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: invalidateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: invalidateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: getValidGroupedMessage
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: invalidateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: invalidateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateTextureViewPosition
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessagesDrawable
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetinvalidateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fputinvalidateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateMessagesVisiblePart
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateTextureViewPosition
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetfragmentContextView
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetfragmentContextView
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: onSearchLoadingUpdate
[2026-01-13 17:58:58] [DETAILED] [Thread-512752423064] 🔍 MessagesController method: searchEndReached
[2026-01-13 17:58:58] [DETAILED] [Thread-512752423064] 🔍 MessagesController method: updateSearchResults
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateSearchUpDownButtonVisibility
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateSearchButtons
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateSearchCountText
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: setFilterMessages
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: setFilterMessages
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: onSearchLoadingUpdate
[2026-01-13 17:58:58] [DETAILED] [Thread-512752423064] 🔍 MessagesController method: searchEndReached
[2026-01-13 17:58:58] [DETAILED] [Thread-512752423064] 🔍 MessagesController method: lambda$searchMessagesInChat$124
[2026-01-13 17:58:58] [DETAILED] [Thread-512752423064] 🔍 MessagesController method: loadReplyMessagesForMessages
[2026-01-13 17:58:58] [DETAILED] [Thread-512752423064] 🔍 MessagesController method: lambda$searchMessagesInChat$125
[2026-01-13 17:58:58] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fputshowSearchAsIcon
